person,personLabel,genderLabel,film,filmLabel,genre,genreLabel,year
http://www.wikidata.org/entity/Q552997,Lateef Crowder Dos Santos,male,http://www.wikidata.org/entity/Q1768289,Mortal Kombat: Rebirth,http://www.wikidata.org/entity/Q188473,action film,2010
http://www.wikidata.org/entity/Q192165,Danny Glover,male,http://www.wikidata.org/entity/Q1481681,Five Minarets in New York,http://www.wikidata.org/entity/Q188473,action film,2010
http://www.wikidata.org/entity/Q192165,Danny Glover,male,http://www.wikidata.org/entity/Q1481681,Five Minarets in New York,http://www.wikidata.org/entity/Q959790,crime film,2010
http://www.wikidata.org/entity/Q192165,Danny Glover,male,http://www.wikidata.org/entity/Q1481681,Five Minarets in New York,http://www.wikidata.org/entity/Q2484376,thriller film,2010
http://www.wikidata.org/entity/Q342665,Jeffrey Dean Morgan,male,http://www.wikidata.org/entity/Q1760081,The Losers,http://www.wikidata.org/entity/Q188473,action film,2010
http://www.wikidata.org/entity/Q342665,Jeffrey Dean Morgan,male,http://www.wikidata.org/entity/Q1760081,The Losers,http://www.wikidata.org/entity/Q959790,crime film,2010
http://www.wikidata.org/entity/Q306403,James Franco,male,http://www.wikidata.org/entity/Q1632040,Howl,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q306403,James Franco,male,http://www.wikidata.org/entity/Q1632040,Howl,http://www.wikidata.org/entity/Q645928,biographical film,2010
http://www.wikidata.org/entity/Q1083719,Christine Nguyen,female,http://www.wikidata.org/entity/Q1720855,Kaboom,http://www.wikidata.org/entity/Q157394,fantasy film,2010
http://www.wikidata.org/entity/Q1083719,Christine Nguyen,female,http://www.wikidata.org/entity/Q1720855,Kaboom,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q1083719,Christine Nguyen,female,http://www.wikidata.org/entity/Q1720855,Kaboom,http://www.wikidata.org/entity/Q1200678,mystery film,2010
http://www.wikidata.org/entity/Q177311,Joseph Gordon-Levitt,male,http://www.wikidata.org/entity/Q1753824,Hesher,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q37876,Natalie Portman,female,http://www.wikidata.org/entity/Q1753824,Hesher,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q192165,Danny Glover,male,http://www.wikidata.org/entity/Q1552765,I'm Still Here,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q2680,Bruce Willis,male,http://www.wikidata.org/entity/Q1552765,I'm Still Here,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q37876,Natalie Portman,female,http://www.wikidata.org/entity/Q1552765,I'm Still Here,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q192165,Danny Glover,male,http://www.wikidata.org/entity/Q1812457,Legendary,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q17385901,J. D. Evermore,male,http://www.wikidata.org/entity/Q1812457,Legendary,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q223830,Danny Trejo,male,http://www.wikidata.org/entity/Q1638905,Shadows in Paradise,http://www.wikidata.org/entity/Q188473,action film,2010
http://www.wikidata.org/entity/Q150482,J. K. Simmons,male,http://www.wikidata.org/entity/Q2053673,Crazy on the Outside,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q150482,J. K. Simmons,male,http://www.wikidata.org/entity/Q2053673,Crazy on the Outside,http://www.wikidata.org/entity/Q959790,crime film,2010
http://www.wikidata.org/entity/Q139325,Zach Galifianakis,male,http://www.wikidata.org/entity/Q2001714,Operation: Endgame,http://www.wikidata.org/entity/Q1200678,mystery film,2010
http://www.wikidata.org/entity/Q310315,Ving Rhames,male,http://www.wikidata.org/entity/Q2001714,Operation: Endgame,http://www.wikidata.org/entity/Q1200678,mystery film,2010
http://www.wikidata.org/entity/Q348738,Brandon T. Jackson,male,http://www.wikidata.org/entity/Q2001714,Operation: Endgame,http://www.wikidata.org/entity/Q1200678,mystery film,2010
http://www.wikidata.org/entity/Q139325,Zach Galifianakis,male,http://www.wikidata.org/entity/Q2001714,Operation: Endgame,http://www.wikidata.org/entity/Q188473,action film,2010
http://www.wikidata.org/entity/Q310315,Ving Rhames,male,http://www.wikidata.org/entity/Q2001714,Operation: Endgame,http://www.wikidata.org/entity/Q188473,action film,2010
http://www.wikidata.org/entity/Q348738,Brandon T. Jackson,male,http://www.wikidata.org/entity/Q2001714,Operation: Endgame,http://www.wikidata.org/entity/Q188473,action film,2010
http://www.wikidata.org/entity/Q182763,Forest Whitaker,male,http://www.wikidata.org/entity/Q2031385,Hurricane Season,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q235511,Taraji P. Henson,female,http://www.wikidata.org/entity/Q2031385,Hurricane Season,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q191084,Val Kilmer,male,http://www.wikidata.org/entity/Q2083437,The Traveler,http://www.wikidata.org/entity/Q200092,horror film,2010
http://www.wikidata.org/entity/Q449822,Lin Shaye,female,http://www.wikidata.org/entity/Q2076983,Never Sleep Again: The Elm Street Legacy,http://www.wikidata.org/entity/Q93204,documentary film,2010
http://www.wikidata.org/entity/Q80405,Julianne Moore,female,http://www.wikidata.org/entity/Q2413607,Shelter,http://www.wikidata.org/entity/Q200092,horror film,2010
http://www.wikidata.org/entity/Q80405,Julianne Moore,female,http://www.wikidata.org/entity/Q2413607,Shelter,http://www.wikidata.org/entity/Q2484376,thriller film,2010
http://www.wikidata.org/entity/Q41396,Josh Brolin,male,http://www.wikidata.org/entity/Q2386223,The Tillman Story,http://www.wikidata.org/entity/Q93204,documentary film,2010
http://www.wikidata.org/entity/Q80405,Julianne Moore,female,http://www.wikidata.org/entity/Q3050651,Elektra Luxx,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q177311,Joseph Gordon-Levitt,male,http://www.wikidata.org/entity/Q3050651,Elektra Luxx,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q41396,Josh Brolin,male,http://www.wikidata.org/entity/Q3050651,Elektra Luxx,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q313788,Dean Cain,male,http://www.wikidata.org/entity/Q3139312,Hole in One,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q296883,Joe Pantoliano,male,http://www.wikidata.org/entity/Q3020598,Deadly Impact,http://www.wikidata.org/entity/Q188473,action film,2010
http://www.wikidata.org/entity/Q296883,Joe Pantoliano,male,http://www.wikidata.org/entity/Q3020598,Deadly Impact,http://www.wikidata.org/entity/Q2484376,thriller film,2010
http://www.wikidata.org/entity/Q191084,Val Kilmer,male,http://www.wikidata.org/entity/Q3284270,Bloodworth,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q2004409,Rance Howard,male,http://www.wikidata.org/entity/Q3284270,Bloodworth,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q306403,James Franco,male,http://www.wikidata.org/entity/Q3264236,Love & Distrust,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q306403,James Franco,male,http://www.wikidata.org/entity/Q3264236,Love & Distrust,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q17385901,J. D. Evermore,male,http://www.wikidata.org/entity/Q3220782,The Chameleon,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q207969,Eric Roberts,male,http://www.wikidata.org/entity/Q3481512,Sharktopus,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q207969,Eric Roberts,male,http://www.wikidata.org/entity/Q3481512,Sharktopus,http://www.wikidata.org/entity/Q188473,action film,2010
http://www.wikidata.org/entity/Q207969,Eric Roberts,male,http://www.wikidata.org/entity/Q3481512,Sharktopus,http://www.wikidata.org/entity/Q200092,horror film,2010
http://www.wikidata.org/entity/Q207969,Eric Roberts,male,http://www.wikidata.org/entity/Q3481512,Sharktopus,http://www.wikidata.org/entity/Q319221,adventure film,2010
http://www.wikidata.org/entity/Q207969,Eric Roberts,male,http://www.wikidata.org/entity/Q3481512,Sharktopus,http://www.wikidata.org/entity/Q846544,disaster film,2010
http://www.wikidata.org/entity/Q207969,Eric Roberts,male,http://www.wikidata.org/entity/Q3481512,Sharktopus,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q207969,Eric Roberts,male,http://www.wikidata.org/entity/Q3481512,Sharktopus,http://www.wikidata.org/entity/Q188473,action film,2010
http://www.wikidata.org/entity/Q207969,Eric Roberts,male,http://www.wikidata.org/entity/Q3481512,Sharktopus,http://www.wikidata.org/entity/Q200092,horror film,2010
http://www.wikidata.org/entity/Q207969,Eric Roberts,male,http://www.wikidata.org/entity/Q3481512,Sharktopus,http://www.wikidata.org/entity/Q319221,adventure film,2010
http://www.wikidata.org/entity/Q207969,Eric Roberts,male,http://www.wikidata.org/entity/Q3481512,Sharktopus,http://www.wikidata.org/entity/Q846544,disaster film,2010
http://www.wikidata.org/entity/Q313788,Dean Cain,male,http://www.wikidata.org/entity/Q3549637,A Nanny for Christmas,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q223830,Danny Trejo,male,http://www.wikidata.org/entity/Q3521475,The Killing Jar,http://www.wikidata.org/entity/Q959790,crime film,2010
http://www.wikidata.org/entity/Q223830,Danny Trejo,male,http://www.wikidata.org/entity/Q3521475,The Killing Jar,http://www.wikidata.org/entity/Q2484376,thriller film,2010
http://www.wikidata.org/entity/Q207969,Eric Roberts,male,http://www.wikidata.org/entity/Q3556302,Enemies Among Us,http://www.wikidata.org/entity/Q188473,action film,2010
http://www.wikidata.org/entity/Q207969,Eric Roberts,male,http://www.wikidata.org/entity/Q3556302,Enemies Among Us,http://www.wikidata.org/entity/Q959790,crime film,2010
http://www.wikidata.org/entity/Q207969,Eric Roberts,male,http://www.wikidata.org/entity/Q3556302,Enemies Among Us,http://www.wikidata.org/entity/Q2484376,thriller film,2010
http://www.wikidata.org/entity/Q403902,Aidan Quinn,male,http://www.wikidata.org/entity/Q3604780,Across the Line: The Exodus of Charlie Wright,http://www.wikidata.org/entity/Q188473,action film,2010
http://www.wikidata.org/entity/Q718343,Gary Daniels,male,http://www.wikidata.org/entity/Q3604780,Across the Line: The Exodus of Charlie Wright,http://www.wikidata.org/entity/Q188473,action film,2010
http://www.wikidata.org/entity/Q230523,Juliette Lewis,female,http://www.wikidata.org/entity/Q3507578,Sympathy for Delicious,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q236189,Judy Greer,female,http://www.wikidata.org/entity/Q3635236,Barry Munday,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q351290,Patrick Wilson,male,http://www.wikidata.org/entity/Q3635236,Barry Munday,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q3959303,Shea Whigham,male,http://www.wikidata.org/entity/Q3635236,Barry Munday,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q207969,Eric Roberts,male,http://www.wikidata.org/entity/Q3798499,Inferno: The Making of 'The Expendables',http://www.wikidata.org/entity/Q93204,documentary film,2010
http://www.wikidata.org/entity/Q271464,Terry Crews,male,http://www.wikidata.org/entity/Q3798499,Inferno: The Making of 'The Expendables',http://www.wikidata.org/entity/Q93204,documentary film,2010
http://www.wikidata.org/entity/Q718343,Gary Daniels,male,http://www.wikidata.org/entity/Q3798499,Inferno: The Making of 'The Expendables',http://www.wikidata.org/entity/Q93204,documentary film,2010
http://www.wikidata.org/entity/Q2680,Bruce Willis,male,http://www.wikidata.org/entity/Q3798499,Inferno: The Making of 'The Expendables',http://www.wikidata.org/entity/Q93204,documentary film,2010
http://www.wikidata.org/entity/Q2685,Arnold Schwarzenegger,male,http://www.wikidata.org/entity/Q3798499,Inferno: The Making of 'The Expendables',http://www.wikidata.org/entity/Q93204,documentary film,2010
http://www.wikidata.org/entity/Q310315,Ving Rhames,male,http://www.wikidata.org/entity/Q3851580,Master Harold...and the Boys,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q102551,Ernest Borgnine,male,http://www.wikidata.org/entity/Q3818245,Another Harvest Moon,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q102551,Ernest Borgnine,male,http://www.wikidata.org/entity/Q3987196,The Genesis Code,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q2004409,Rance Howard,male,http://www.wikidata.org/entity/Q3987196,The Genesis Code,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q229410,Melissa Leo,female,http://www.wikidata.org/entity/Q4288116,The Space Between,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q257271,Loretta Devine,female,http://www.wikidata.org/entity/Q4359765,For Colored Girls,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q718343,Gary Daniels,male,http://www.wikidata.org/entity/Q4186675,The Lazarus Papers,http://www.wikidata.org/entity/Q188473,action film,2010
http://www.wikidata.org/entity/Q223830,Danny Trejo,male,http://www.wikidata.org/entity/Q4186675,The Lazarus Papers,http://www.wikidata.org/entity/Q188473,action film,2010
http://www.wikidata.org/entity/Q273208,Chris Cooper,male,http://www.wikidata.org/entity/Q4746229,Amigo,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q207969,Eric Roberts,male,http://www.wikidata.org/entity/Q4878938,Bed & Breakfast,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q313788,Dean Cain,male,http://www.wikidata.org/entity/Q4878938,Bed & Breakfast,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q6060,50 Cent,male,http://www.wikidata.org/entity/Q5054460,Caught in the Crossfire,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q6060,50 Cent,male,http://www.wikidata.org/entity/Q5054460,Caught in the Crossfire,http://www.wikidata.org/entity/Q188473,action film,2010
http://www.wikidata.org/entity/Q6060,50 Cent,male,http://www.wikidata.org/entity/Q5054460,Caught in the Crossfire,http://www.wikidata.org/entity/Q959790,crime film,2010
http://www.wikidata.org/entity/Q192165,Danny Glover,male,http://www.wikidata.org/entity/Q5302942,Down for Life,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q207969,Eric Roberts,male,http://www.wikidata.org/entity/Q5221136,Dante's Inferno Animated,http://www.wikidata.org/entity/Q200092,horror film,2010
http://www.wikidata.org/entity/Q449822,Lin Shaye,female,http://www.wikidata.org/entity/Q5356859,Small Town Saturday Night,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q403902,Aidan Quinn,male,http://www.wikidata.org/entity/Q5445789,Festival of Lights,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q2685,Arnold Schwarzenegger,male,http://www.wikidata.org/entity/Q5553079,Gerrymandering,http://www.wikidata.org/entity/Q93204,documentary film,2010
http://www.wikidata.org/entity/Q257271,Loretta Devine,female,http://www.wikidata.org/entity/Q6684966,Lottery Ticket,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q271464,Terry Crews,male,http://www.wikidata.org/entity/Q6684966,Lottery Ticket,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q348738,Brandon T. Jackson,male,http://www.wikidata.org/entity/Q6684966,Lottery Ticket,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q183347,Lloyd Kaufman,male,http://www.wikidata.org/entity/Q6421427,Klown Kamp Massacre,http://www.wikidata.org/entity/Q200092,horror film,2010
http://www.wikidata.org/entity/Q183347,Lloyd Kaufman,male,http://www.wikidata.org/entity/Q6421427,Klown Kamp Massacre,http://www.wikidata.org/entity/Q853630,slasher film,2010
http://www.wikidata.org/entity/Q36949,Robert De Niro,male,http://www.wikidata.org/entity/Q6807857,Meet the Parents trilogy,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q2685,Arnold Schwarzenegger,male,http://www.wikidata.org/entity/Q7068013,Nuclear Tipping Point,http://www.wikidata.org/entity/Q93204,documentary film,2010
http://www.wikidata.org/entity/Q348738,Brandon T. Jackson,male,http://www.wikidata.org/entity/Q7167417,Percy Jackson & the Olympians,http://www.wikidata.org/entity/Q157394,fantasy film,2010
http://www.wikidata.org/entity/Q306403,James Franco,male,http://www.wikidata.org/entity/Q7460801,Shadows and Lies,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q306403,James Franco,male,http://www.wikidata.org/entity/Q7460801,Shadows and Lies,http://www.wikidata.org/entity/Q959790,crime film,2010
http://www.wikidata.org/entity/Q175535,Matt Damon,male,http://www.wikidata.org/entity/Q7694451,Teenage Paparazzo,http://www.wikidata.org/entity/Q93204,documentary film,2010
http://www.wikidata.org/entity/Q223830,Danny Trejo,male,http://www.wikidata.org/entity/Q7717981,The Bill Collector,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q229410,Melissa Leo,female,http://www.wikidata.org/entity/Q7731098,The Dry Land,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q73930,Lochlyn Munro,male,http://www.wikidata.org/entity/Q7722390,The Chicago 8,http://www.wikidata.org/entity/Q130232,drama film,2010
http://www.wikidata.org/entity/Q28493,Ralph Fiennes,male,http://www.wikidata.org/entity/Q7774950,The Wildest Dream,http://www.wikidata.org/entity/Q93204,documentary film,2010
http://www.wikidata.org/entity/Q28493,Ralph Fiennes,male,http://www.wikidata.org/entity/Q7774950,The Wildest Dream,http://www.wikidata.org/entity/Q319221,adventure film,2010
http://www.wikidata.org/entity/Q28493,Ralph Fiennes,male,http://www.wikidata.org/entity/Q7774950,The Wildest Dream,http://www.wikidata.org/entity/Q645928,biographical film,2010
http://www.wikidata.org/entity/Q28493,Ralph Fiennes,male,http://www.wikidata.org/entity/Q7774950,The Wildest Dream,http://www.wikidata.org/entity/Q1339864,sport film,2010
http://www.wikidata.org/entity/Q28493,Ralph Fiennes,male,http://www.wikidata.org/entity/Q7774950,The Wildest Dream,http://www.wikidata.org/entity/Q93204,documentary film,2010
http://www.wikidata.org/entity/Q28493,Ralph Fiennes,male,http://www.wikidata.org/entity/Q7774950,The Wildest Dream,http://www.wikidata.org/entity/Q319221,adventure film,2010
http://www.wikidata.org/entity/Q28493,Ralph Fiennes,male,http://www.wikidata.org/entity/Q7774950,The Wildest Dream,http://www.wikidata.org/entity/Q645928,biographical film,2010
http://www.wikidata.org/entity/Q28493,Ralph Fiennes,male,http://www.wikidata.org/entity/Q7774950,The Wildest Dream,http://www.wikidata.org/entity/Q1339864,sport film,2010
http://www.wikidata.org/entity/Q58444,Liam Neeson,male,http://www.wikidata.org/entity/Q7774950,The Wildest Dream,http://www.wikidata.org/entity/Q93204,documentary film,2010
http://www.wikidata.org/entity/Q58444,Liam Neeson,male,http://www.wikidata.org/entity/Q7774950,The Wildest Dream,http://www.wikidata.org/entity/Q319221,adventure film,2010
http://www.wikidata.org/entity/Q58444,Liam Neeson,male,http://www.wikidata.org/entity/Q7774950,The Wildest Dream,http://www.wikidata.org/entity/Q645928,biographical film,2010
http://www.wikidata.org/entity/Q58444,Liam Neeson,male,http://www.wikidata.org/entity/Q7774950,The Wildest Dream,http://www.wikidata.org/entity/Q1339864,sport film,2010
http://www.wikidata.org/entity/Q58444,Liam Neeson,male,http://www.wikidata.org/entity/Q7774950,The Wildest Dream,http://www.wikidata.org/entity/Q93204,documentary film,2010
http://www.wikidata.org/entity/Q58444,Liam Neeson,male,http://www.wikidata.org/entity/Q7774950,The Wildest Dream,http://www.wikidata.org/entity/Q319221,adventure film,2010
http://www.wikidata.org/entity/Q58444,Liam Neeson,male,http://www.wikidata.org/entity/Q7774950,The Wildest Dream,http://www.wikidata.org/entity/Q645928,biographical film,2010
http://www.wikidata.org/entity/Q58444,Liam Neeson,male,http://www.wikidata.org/entity/Q7774950,The Wildest Dream,http://www.wikidata.org/entity/Q1339864,sport film,2010
http://www.wikidata.org/entity/Q73930,Lochlyn Munro,male,http://www.wikidata.org/entity/Q7756586,The Penthouse,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q449822,Lin Shaye,female,http://www.wikidata.org/entity/Q7756586,The Penthouse,http://www.wikidata.org/entity/Q157443,comedy film,2010
http://www.wikidata.org/entity/Q73930,Lochlyn Munro,male,http://www.wikidata.org/entity/Q7830352,Toxic,http://www.wikidata.org/entity/Q959790,crime film,2010
http://www.wikidata.org/entity/Q73930,Lochlyn Munro,male,http://www.wikidata.org/entity/Q7830352,Toxic,http://www.wikidata.org/entity/Q2484376,thriller film,2010
http://www.wikidata.org/entity/Q223830,Danny Trejo,male,http://www.wikidata.org/entity/Q7830352,Toxic,http://www.wikidata.org/entity/Q959790,crime film,2010
